trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1861,False,"{'a': 0.3, 'e': 0.061329151158456795}",20,11,-15.177498502056924,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1862,False,"{'a': 0.3, 'e': 0.061237226392529445}",25,11,25.68752801944495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.3, 'e': 0.06114543941038732}",25,11,27.07186535136497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.3, 'e': 0.06105379000550965}",25,17,16.633419749032143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.3, 'e': 0.06096227797168528}",20,16,9.071281569555783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.3, 'e': 0.06087090310301205}",20,0,31.930295919891087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.3, 'e': 0.060779665193896465}",30,12,31.086973267163813,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.3, 'e': 0.06068856403905322}",20,16,8.448001961722518,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.3, 'e': 0.06059759943350466}",20,10,17.85408617118962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.3, 'e': 0.06050677117258039}",35,24,19.16517377370233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.3, 'e': 0.06041607905191679}",20,10,15.540326671324062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.3, 'e': 0.06032552286745654}",20,0,30.492389309704436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1873,False,"{'a': 0.3, 'e': 0.060235102415448216}",20,8,13.108950541782907,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1874,False,"{'a': 0.3, 'e': 0.06014481749244571}",20,10,16.44204904257543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.3, 'e': 0.060054667895307945}",25,15,11.855942287952145,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.3, 'e': 0.05996465342119827}",25,14,19.77768878646163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.3, 'e': 0.0598747738675841}",20,13,11.997505212106615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.3, 'e': 0.059785029032236384}",25,15,10.920297271908986,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1879,False,"{'a': 0.3, 'e': 0.05969541871322922}",20,11,17.776108094523657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.3, 'e': 0.05960594270893937}",20,10,1.8105818760804884,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1881,False,"{'a': 0.3, 'e': 0.059516600818045724}",30,12,32.760396169265185,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.3, 'e': 0.05942739283952904}",20,0,27.724560420764284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1883,False,"{'a': 0.3, 'e': 0.05933831857267131}",25,18,3.8001036271925637,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1884,False,"{'a': 0.3, 'e': 0.0592493778170554}",20,9,16.738889341908983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.3, 'e': 0.05916057037256458}",25,11,26.542513044495337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.3, 'e': 0.05907189603938205}",20,9,18.477012961325293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.3, 'e': 0.058983354617990535}",25,13,20.846069271539175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.3, 'e': 0.05889494590917182}",20,16,9.409443042640145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.3, 'e': 0.058806669714006214}",20,7,21.214936601967572,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.3, 'e': 0.058718525833872284}",20,0,20.81975035331877,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1891,False,"{'a': 0.3, 'e': 0.05863051407044624}",20,9,17.476760238022443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.3, 'e': 0.0585426342257016}",20,16,6.745141983093811,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.3, 'e': 0.05845488610190866}",20,11,5.969000201004609,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1894,False,"{'a': 0.3, 'e': 0.058367269501634116}",25,14,20.592316907949037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.3, 'e': 0.058279784227740564}",20,11,17.116261834485794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.3, 'e': 0.05819243008338615}",30,8,31.885450300664854,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.3, 'e': 0.05810520687202394}",20,16,7.290615633804316,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.3, 'e': 0.058018114397401704}",25,18,12.178018595406488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.3, 'e': 0.05793115246356134}",25,15,18.33242948519214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.3, 'e': 0.057844320874838456}",25,14,22.344995947133754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.3, 'e': 0.05775761943586195}",20,12,8.773936909843613,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.3, 'e': 0.057671047951553533}",20,11,17.55946808921674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.3, 'e': 0.05758460622712735}",20,15,10.427723294657927,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.3, 'e': 0.057498294068089484}",30,4,44.733544380742885,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.3, 'e': 0.05741211128023751}",20,11,18.070500789977444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.3, 'e': 0.05732605766966013}",30,5,39.284029747819986,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.3, 'e': 0.0572401330427367}",20,10,10.069811512445781,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1908,False,"{'a': 0.3, 'e': 0.05715433720613676}",30,21,17.44520232868287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.3, 'e': 0.05706866996681965}",20,12,16.520305725405148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.3, 'e': 0.056983131132034036}",30,9,31.381932298592286,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.3, 'e': 0.056897720509317504}",20,16,7.483725596888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.3, 'e': 0.056812437906496156}",20,13,13.806111029287516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.3, 'e': 0.056727283131684035}",25,13,11.534151336486982,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1914,False,"{'a': 0.3, 'e': 0.056642255993282896}",20,15,7.681396427653374,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.3, 'e': 0.05655735629998164}",35,19,29.81384387573788,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.3, 'e': 0.05647258386075591}",30,14,27.100738864179153,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.3, 'e': 0.0563879384848677}",25,8,31.646133657482473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.3, 'e': 0.05630341998186487}",25,17,15.813354876107246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.3, 'e': 0.056219028161580746}",20,13,10.418352032999211,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.3, 'e': 0.056134762834133725}",35,20,24.737969778406086,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.3, 'e': 0.056050623809926745}",20,10,10.05668661763651,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1922,False,"{'a': 0.3, 'e': 0.05596661089964698}",25,9,25.119250424601514,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.3, 'e': 0.05588272391426535}",30,18,10.045273580456382,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1924,False,"{'a': 0.3, 'e': 0.05579896266503611}",25,5,37.08741913007231,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.3, 'e': 0.055715326963496396}",20,8,18.140858498677577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.3, 'e': 0.055631816621465865}",20,0,19.960684033533894,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1927,False,"{'a': 0.3, 'e': 0.05554843145104622}",25,17,14.411223876293352,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.3, 'e': 0.05546517126462075}",20,10,18.87048745174831,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.3, 'e': 0.055382035874854026}",25,7,7.823250118059539,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1930,False,"{'a': 0.3, 'e': 0.05529902509469138}",25,19,12.938975991172306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.3, 'e': 0.05521613873735853}",25,13,13.37653311891566,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.3, 'e': 0.05513337661636114}",20,14,11.08349654281635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.3, 'e': 0.05505073854548439}",30,15,30.247606659303514,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.3, 'e': 0.054968224338792594}",20,9,19.68957774684845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.3, 'e': 0.05488583381062877}",25,14,23.53654474584836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.3, 'e': 0.054803566775614154}",20,14,14.319822573030594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.3, 'e': 0.0547214230486479}",30,21,15.538165988588252,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.3, 'e': 0.054639402444906594}",20,10,17.833569257949023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.3, 'e': 0.05455750477984384}",25,11,29.373395659255102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.3, 'e': 0.05447572986918986}",30,13,9.132673640160004,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1941,False,"{'a': 0.3, 'e': 0.05439407752895106}",25,4,37.10180282725404,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.3, 'e': 0.05431254757540965}",25,16,16.05829745384908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.3, 'e': 0.05423113982512323}",25,13,9.925843770543924,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1944,False,"{'a': 0.3, 'e': 0.05414985409492427}",25,17,17.096420066224884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.3, 'e': 0.05406869020191986}",25,11,24.145181702225443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.3, 'e': 0.05398764796349122}",20,7,22.190413228114235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.3, 'e': 0.05390672719729327}",20,10,22.987197691135037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.3, 'e': 0.05382592772125425}",35,25,18.89929126970422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.3, 'e': 0.053745249353575324}",25,20,11.84391300482963,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.3, 'e': 0.05366469191273011}",30,18,22.88358155750844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.3, 'e': 0.05358425521746436}",20,10,18.412484681586946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.3, 'e': 0.05350393908679544}",25,15,17.786053795725408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.3, 'e': 0.053423743340012035}",25,14,25.318589407209586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.3, 'e': 0.05334366779667368}",25,9,27.930757386536197,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.3, 'e': 0.05326371227661037}",25,16,19.139620173512778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.3, 'e': 0.05318387659992216}",20,13,12.987923499919894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.3, 'e': 0.053104160586978734}",20,13,6.914980139745396,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.3, 'e': 0.05302456405841903}",20,10,15.480859256747223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.3, 'e': 0.052945086835150854}",30,22,16.94983203148226,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.3, 'e': 0.05286572873835037}",25,13,23.928484614197938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.3, 'e': 0.052786489589461846}",30,14,28.681876069045785,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.3, 'e': 0.05270736921019717}",25,11,-12.241151749722661,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1963,False,"{'a': 0.3, 'e': 0.052628367422535446}",25,14,20.742461058693983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.3, 'e': 0.05254948404872264}",30,13,-20.210040546583933,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1965,False,"{'a': 0.3, 'e': 0.0524707189112711}",20,1,31.51524606538203,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.3, 'e': 0.052392071832959276}",25,13,23.032128883174824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.3, 'e': 0.052313542636831155}",25,12,26.418097150166375,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.3, 'e': 0.05223513114619603}",20,12,15.012528992242682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.3, 'e': 0.052156837184628026}",20,12,14.212129627881094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.3, 'e': 0.05207866057596569}",30,17,24.28864977294937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.3, 'e': 0.052000601144311626}",20,15,1.2304084832996676,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.3, 'e': 0.05192265871403207}",20,7,24.614099535906966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.3, 'e': 0.05184483310975652}",25,0,34.90069949930054,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1974,False,"{'a': 0.3, 'e': 0.051767124156377374}",25,17,9.250221445131496,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.3, 'e': 0.05168953167904939}",20,11,16.06535796799924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.3, 'e': 0.05161205550318949}",20,10,18.328001656632445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.3, 'e': 0.05153469545447625}",25,10,22.848467894850405,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.3, 'e': 0.051457451358849514}",30,15,14.725010660849891,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1979,False,"{'a': 0.3, 'e': 0.05138032304251005}",25,7,20.798948191341527,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.3, 'e': 0.05130331033191911}",25,14,23.413743676166995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.3, 'e': 0.05122641305379806}",25,17,18.854941976027753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.3, 'e': 0.05114963103512801}",20,8,20.968620623887215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.3, 'e': 0.05107296410314935}",20,13,13.163523400351977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.3, 'e': 0.050996412085361466}",20,6,25.92863742364001,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.3, 'e': 0.05091997480952229}",25,8,31.913841828245136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.3, 'e': 0.05084365210364792}",20,3,30.338298444154866,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.3, 'e': 0.050767443796012224}",30,20,21.689118808935934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.3, 'e': 0.050691349715146494}",25,7,30.115219868848374,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.3, 'e': 0.050615369689839006}",20,12,14.372724552244058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.3, 'e': 0.050539503549134696}",20,16,6.0263175567092615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.3, 'e': 0.05046375112233467}",25,10,27.861045638094016,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.3, 'e': 0.05038811223899596}",25,16,12.689115321740136,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.3, 'e': 0.05031258672893105}",20,16,6.952633620742701,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.3, 'e': 0.050237174422207494}",25,17,14.517639549788244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.3, 'e': 0.050161875149147585}",25,14,20.86835879273058,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.3, 'e': 0.05008668874032793}",25,17,18.813446466434442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.3, 'e': 0.05001161502657907}",30,19,17.23583578336717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.3, 'e': 0.049936653838985136}",20,10,17.236785107580427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.3, 'e': 0.04986180500888339}",35,23,23.12464955868544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.3, 'e': 0.049787068367863944}",25,6,30.94074799109785,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.3, 'e': 0.04971244374776933}",20,12,0.7519778914043567,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2002,False,"{'a': 0.3, 'e': 0.04963793098069413}",25,11,26.81492470682622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.3, 'e': 0.04956352989898456}",20,6,22.95947080873788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.3, 'e': 0.04948924033523819}",25,7,32.625739570238885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.3, 'e': 0.04941506212230344}",20,13,10.889769734177378,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.3, 'e': 0.04934099509327934}",25,18,12.17846614522126,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.3, 'e': 0.049267039081514995}",35,21,26.858491952221467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.3, 'e': 0.04919319392060936}",35,26,15.298764023927987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.3, 'e': 0.04911945944441081}",30,21,16.417441800404706,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.3, 'e': 0.04904583548701673}",20,9,19.942311072799363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.3, 'e': 0.04897232188277319}",20,7,20.749488131542613,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.3, 'e': 0.04889891846627454}",35,20,29.81338448736124,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.3, 'e': 0.048825625072363085}",25,7,7.983127250649206,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2014,False,"{'a': 0.3, 'e': 0.04875244153612863}",30,23,12.533793684702124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.3, 'e': 0.04867936769290819}",25,18,11.38360970276124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.3, 'e': 0.048606403378285604}",25,0,-13.898792137310794,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2017,False,"{'a': 0.3, 'e': 0.04853354842809112}",20,15,10.306342384054846,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.3, 'e': 0.048460802678401076}",20,16,6.7264404372538555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.3, 'e': 0.0483881659655375}",20,11,17.12521824403745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.3, 'e': 0.04831563812606777}",20,14,10.017361614613346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.3, 'e': 0.04824321899680422}",25,13,24.294568715671208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.3, 'e': 0.048170908414803745}",20,10,17.36464715884741,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.3, 'e': 0.048098706217367525}",25,0,38.9136680986406,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2024,False,"{'a': 0.3, 'e': 0.048026612242040585}",25,15,21.333054582691478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.3, 'e': 0.04795462632661145}",20,2,24.44287774849729,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.3, 'e': 0.04788274830911178}",25,15,7.217627129688373,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2027,False,"{'a': 0.3, 'e': 0.04781097802781601}",25,13,25.024933413323186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.3, 'e': 0.047739315321240976}",20,7,23.582372985134374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.3, 'e': 0.047667760028145566}",25,15,22.93151737567828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.3, 'e': 0.04759631198753032}",20,12,16.653188696065733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.3, 'e': 0.047524971038637114}",20,5,30.07694412029227,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.3, 'e': 0.0474537370209488}",20,14,0.7789329586972098,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.3, 'e': 0.0473826097741888}",20,16,8.999467611965251,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.3, 'e': 0.047311589138320786}",30,20,16.86427329511143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.3, 'e': 0.04724067495354829}",20,12,17.580810176096612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.3, 'e': 0.04716986706031437}",20,8,21.566011890295776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.3, 'e': 0.047099165299301256}",25,17,13.943001336931479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.3, 'e': 0.04702856951142992}",20,9,21.234875490309623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.3, 'e': 0.04695807953785982}",25,17,6.895932294320067,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.3, 'e': 0.046887695219988486}",30,17,24.841967052636708,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.3, 'e': 0.04681741639945118}",20,3,25.872269752730347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.3, 'e': 0.046747242918120525}",20,5,-12.726178726856249,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2043,False,"{'a': 0.3, 'e': 0.04667717461810616}",20,16,8.348109571417318,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
